1,1,3,-352.802429,-114.859986,371.028799815082
1,1,3,-368.446961,-109.438781,384.356618073504
1,1,4,-58.80188,-324.151978,329.442204237476
1,1,4,-58.685058,-339.998474,345.025938669533
1,1,1,263.892517,-23.5505370000001,264.941292216943
1,1,4,-97.867615,-440.986084,451.715393082241
1,1,2,-62.781311,344.065735,349.746655469311
1,1,1,280.226135,-19.605896,280.91115658692
1,1,3,-405.666077,-121.427612,423.449679400743
1,1,1,288.050415,-36.239624,290.321118641641
1,1,2,-33.223877,344.030884,345.63141516467
1,1,2,-27.600097,420.133728,421.039326853902
